color_features_water_ratio,color_features_terrain_ratio,color_features_transport_ratio,color_features_settlements_ratio,color_features_boundaries_ratio,texture_features_mean_intensity,texture_features_std_intensity,texture_features_gradient_mean,symbol_features_water_matches,symbol_features_water_max_conf,symbol_features_water_mean_conf,symbol_features_terrain_matches,symbol_features_terrain_max_conf,symbol_features_terrain_mean_conf,symbol_features_transport_matches,symbol_features_transport_max_conf,symbol_features_transport_mean_conf,symbol_features_settlements_matches,symbol_features_settlements_max_conf,symbol_features_settlements_mean_conf,symbol_features_boundaries_matches,symbol_features_boundaries_max_conf,symbol_features_boundaries_mean_conf,line_features_total_lines,line_features_avg_length,line_features_std_length,line_features_angle_bin_0,line_features_angle_bin_1,line_features_angle_bin_2,line_features_angle_bin_3,line_features_angle_bin_4,line_features_angle_bin_5,image_path
3.53215328429837e-05,0.06438743631667056,0.008881041724954943,0.008926123155030856,0.21840744503551207,215.26711537406896,64.85411070166776,150.47724180876634,787,0.8227417,0.81634754,140642,0.96735394,0.8344763,3451,0.9424934,0.826081,7918,0.9257931,0.82827437,1447,0.89291686,0.811819,314,246.20583226540938,272.1652451040976,0.5509554140127388,0.1624203821656051,0.12738853503184713,0.1592356687898089,0.0,0.0,datasets\images\row-1-column-3 (3).jpg
3.2941796551464496e-06,0.053156294706723894,0.0094058241096303,0.009447236653866426,0.1917273736917401,224.58832825088473,56.11718366523177,110.7190576990182,870,0.8297653,0.8157507,193152,0.9788722,0.8365061,4499,0.9432044,0.82431924,8394,0.94695735,0.82529765,764,0.90899074,0.8115406,254,193.35753479093304,211.19511251588358,0.4921259842519685,0.1062992125984252,0.3031496062992126,0.0984251968503937,0.0,0.0,datasets\images\row-1-column-3 (4).jpg
1.1056799701466408e-05,0.1018676777495727,0.011687497984437554,0.011766277682310502,0.3851599320006818,209.93362741349205,66.90150482159902,180.16956312738577,344,0.83308744,0.816419,126374,0.9751838,0.8355668,3005,0.9250821,0.8245938,7567,0.964742,0.83040774,784,0.89929444,0.82196635,809,181.25659046346283,128.24685119428474,0.2583436341161928,0.3992583436341162,0.30778739184178,0.034610630407911,0.0,0.0,datasets\images\row-1-column-3 (5).jpg
0.0006694807107097281,0.022226366938254638,0.003927063904976932,0.00452635712182193,0.1778776872484539,211.78590703838225,60.73596888611548,123.44822072449888,732,0.82525617,0.8131512,141999,0.9798106,0.83229464,3821,0.92716914,0.8216387,5570,0.9777802,0.8270164,1247,0.89591825,0.81447643,379,166.88355533026817,105.1403902010174,0.42216358839050133,0.1820580474934037,0.24274406332453827,0.15303430079155672,0.0,0.0,datasets\images\row-1-column-3 (6).jpg
4.5580928939331786e-07,0.4959150371484571,0.00817129313095401,0.008588358630748895,0.20247823510643148,204.8900815898628,60.42742588257891,147.99326700025807,401,0.82652783,0.80829495,132372,0.9651926,0.83266014,3118,0.9257429,0.8238955,6412,0.9326087,0.82946223,137,0.8744784,0.81528324,616,202.42593108333162,181.72238412638865,0.09253246753246754,0.6298701298701299,0.2305194805194805,0.04707792207792208,0.0,0.0,datasets\images\row-1-column-3.jpg
0.0014838598566303625,0.037849378131728104,0.008701732143324972,0.009014394943795856,0.27311696895748,218.06100360464131,57.07953956518025,135.57238081975657,591,0.8276878,0.815118,188617,0.9784526,0.83648336,5956,0.9397764,0.83282655,6244,0.94241595,0.8258588,626,0.903123,0.8166184,365,186.71207781824373,144.41856025019536,0.3041095890410959,0.1917808219178082,0.26575342465753427,0.23835616438356164,0.0,0.0,datasets\images\row-2-column-1 (1).jpg
0.0034368121675924963,0.017744858711098044,0.010619373618672847,0.01087485827170068,0.356077658274781,214.8401875547265,65.59892065922723,159.80683689273008,551,0.82788134,0.81276554,173209,0.976107,0.8368886,3553,0.92604977,0.82298416,5218,0.9401542,0.8215836,588,0.8993492,0.81647825,267,165.78538202490574,94.56967978861134,0.5280898876404494,0.149812734082397,0.24344569288389514,0.07865168539325842,0.0,0.0,datasets\images\row-2-column-1 (2).jpg
0.004294351158652727,0.048883426897798066,0.011102332911143716,0.011601622062728367,0.2418700631333715,192.54216299491748,77.63848332407922,217.81285838014642,768,0.8222389,0.8089035,104556,0.97121716,0.8352446,2349,0.9302351,0.8223945,3484,0.9225805,0.8254979,1142,0.9129886,0.81976867,821,185.63736524681784,156.47442631536893,0.27649208282582216,0.315468940316687,0.33495736906211937,0.0730816077953715,0.0,0.0,datasets\images\row-2-column-1 (3).jpg
0.00011427990959189374,0.04855015006880309,0.019375382696610825,0.020074230209588415,0.5341066744170079,200.26710177684097,74.21972689512745,204.41814396744536,152,0.8389184,0.8134659,128743,0.96755266,0.8366526,2023,0.91671276,0.8247892,3801,0.94384605,0.8207336,399,0.9007453,0.8192762,926,165.78071984144998,80.50501515115577,0.10907127429805616,0.3876889848812095,0.45464362850971923,0.04859611231101512,0.0,0.0,datasets\images\row-2-column-1 (4).jpg
1.8876394148317815e-05,0.04409111313175493,0.012624164086509133,0.012899022801302932,0.3022497439025794,209.79853086405544,68.98729028177547,184.3548274242446,380,0.8305375,0.813777,143172,0.9737585,0.83686996,2893,0.92726326,0.8236395,4175,0.9174646,0.821147,861,0.89792144,0.8218897,432,180.7224830660464,138.9620329962201,0.21296296296296297,0.2199074074074074,0.4699074074074074,0.09722222222222222,0.0,0.0,datasets\images\row-2-column-1 (5).jpg
0.0005796603514282909,0.02245067242564052,0.0020732305880043194,0.0027790320997349563,0.13856140178659077,206.58373318935898,63.86537159724068,141.62767535260022,626,0.8269847,0.81317365,117305,0.9712985,0.8316144,2885,0.93304557,0.8169353,5453,0.9754189,0.82677644,889,0.9131153,0.8175253,387,164.12154096485372,127.6358511116538,0.4496124031007752,0.11369509043927649,0.3333333333333333,0.10335917312661498,0.0,0.0,datasets\images\row-2-column-1 (6).jpg
0.007528004816463548,0.06164662847551631,0.029963329197985843,0.03362630445887762,0.37704699700795447,195.9971908523681,72.1140946012651,235.03445714616944,130,0.8224319,0.80809915,56745,0.95960814,0.83397186,1642,0.92651665,0.82833344,2812,0.89572287,0.8200435,70,0.8710853,0.8161933,1913,263.6956715578455,234.07634547182607,0.22582331416623105,0.5781495033978045,0.16623105070569785,0.029796131730266597,0.0,0.0,datasets\images\row-2-column-1.jpg
0.008550900670835604,0.13121424248797176,0.008922585657079827,0.009891713484954484,0.2510719206156408,204.9178112647161,64.03530369421019,174.25825625316705,365,0.82253844,0.8100461,156252,0.97470516,0.8347641,4922,0.95729584,0.83280283,5605,0.9425595,0.8229378,520,0.9278676,0.81505376,743,169.00865117795774,62.57860026069202,0.3135935397039031,0.44414535666218036,0.13458950201884254,0.10767160161507403,0.0,0.0,datasets\images\row-2-column-2 (1).jpg
0.015675500969618616,0.028282353665448078,0.012485084531550176,0.01315910979776526,0.32417129747826734,203.75695617613562,71.29416867295498,203.87467988104228,486,0.82161826,0.80858886,129989,0.9732992,0.83438045,3507,0.9291745,0.8260268,4047,0.936455,0.8225215,446,0.894454,0.8167463,351,167.32591749072307,81.36341927952876,0.4045584045584046,0.32193732193732194,0.19943019943019943,0.07407407407407407,0.0,0.0,datasets\images\row-2-column-2 (2).jpg
0.002520076485390342,0.08397450734875125,0.005525855650093283,0.006131473440662006,0.17829982682026957,192.47901671467918,75.21824743604637,214.4699802207163,340,0.82377356,0.8144629,112672,0.96835995,0.8350167,2449,0.91962117,0.82151294,2668,0.92352915,0.831823,978,0.92493093,0.8189647,759,179.73837444445158,142.46211439526166,0.31225296442687744,0.35177865612648224,0.2766798418972332,0.05928853754940711,0.0,0.0,datasets\images\row-2-column-2 (3).jpg
0.00030449394471199437,0.045722095388963956,0.006133176333055194,0.00665980496386311,0.22435603295688092,211.88702286340083,63.30312320315148,153.03259364620052,658,0.8585776,0.8148245,157211,0.9790555,0.83622915,4235,0.94227266,0.8254232,6252,0.9458114,0.82328516,391,0.90217143,0.81255597,508,167.95166320543362,80.6828061267167,0.2677165354330709,0.1830708661417323,0.41141732283464566,0.1377952755905512,0.0,0.0,datasets\images\row-2-column-2 (4).jpg
0.00011786236346266733,0.05888283974631968,0.009535801843901428,0.010216733232812698,0.24985485894499374,208.08166848908277,67.6681486176217,179.81642734832556,478,0.82931036,0.8138078,144344,0.97081816,0.83635944,3864,0.9395266,0.8267521,4780,0.963147,0.8223242,1112,0.9049659,0.82076454,474,169.05289573786558,80.89137037590689,0.3059071729957806,0.4008438818565401,0.22573839662447256,0.06751054852320675,0.0,0.0,datasets\images\row-2-column-2 (5).jpg
0.0027309315794640226,0.01029105722980269,0.002093845096691862,0.003128497104152351,0.11149357023657602,180.09948954549915,69.0453936433534,181.74771394384146,187,0.8231319,0.81199163,81468,0.9655557,0.83102673,2272,0.92308015,0.82627624,2714,0.9380772,0.82525736,655,0.93147296,0.8208587,1436,196.21688244770382,102.42116922791756,0.18384401114206128,0.5125348189415042,0.270891364902507,0.032729805013927575,0.0,0.0,datasets\images\row-2-column-2 (6).jpg
0.005391463356827455,0.16433320692936815,0.009014942407193359,0.011659398438667945,0.2655440414507772,191.72261606983332,65.15635297405558,211.1887744868711,35,0.81357014,0.8044209,65691,0.95624274,0.83238816,1572,0.90580165,0.826717,3224,0.90333587,0.81953114,67,0.8845311,0.8178297,2007,284.06708272134335,247.67426741266584,0.14997508719481814,0.6786248131539612,0.13552566018933732,0.03587443946188341,0.0,0.0,datasets\images\row-2-column-2.jpg
0.009154406033017707,0.21627332569714572,0.009440870439493092,0.009557689507800895,0.20755054894225058,213.93264822385626,60.89587777728068,144.97821813433222,697,0.824748,0.81346667,179480,0.9777505,0.83521503,5220,0.93570316,0.8282438,6460,0.94455796,0.82345873,597,0.91070414,0.8103015,450,188.34200853384422,141.2461564444365,0.4088888888888889,0.2777777777777778,0.09777777777777778,0.21555555555555556,0.0,0.0,datasets\images\row-2-column-3 (1).jpg
1.5854544070876155e-05,0.022486273362236922,0.020937057913025595,0.02102810829468977,0.283788185103161,209.92352039732393,71.87691060079487,201.98336922814778,579,0.8241476,0.8131859,137527,0.9750017,0.8357897,3241,0.92781097,0.8218005,4108,0.94000804,0.82170016,427,0.8959299,0.8149437,283,168.18629296467554,103.3121099398021,0.5441696113074205,0.08480565371024736,0.28975265017667845,0.0812720848056537,0.0,0.0,datasets\images\row-2-column-3 (2).jpg
0.0017496020781575627,0.059505513313371054,0.013386522722765403,0.013457584341549079,0.269874843304486,206.36404402847853,73.86686264224261,197.5673707112753,578,0.8225811,0.81716424,126150,0.96504855,0.83549494,2519,0.92450416,0.8206825,4791,0.92731154,0.83403736,1150,0.8990897,0.8128632,434,206.54063925521558,212.06353126969347,0.5,0.15668202764976957,0.2488479262672811,0.0944700460829493,0.0,0.0,datasets\images\row-2-column-3 (3).jpg
9.405753875876029e-07,0.05598680937076447,0.004067518263622588,0.00408868120984331,0.17721098704921748,222.8683217971762,54.21669451035079,113.58985630804571,770,0.833313,0.8153084,196227,0.9769567,0.83755666,5368,0.9439744,0.82723504,9907,0.9440261,0.8216497,1991,0.9019836,0.81945175,321,201.71747100223857,213.11223599863155,0.5794392523364486,0.12149532710280374,0.20249221183800623,0.09657320872274143,0.0,0.0,datasets\images\row-2-column-3 (4).jpg
8.655517316789632e-05,0.33806655079936926,0.004127024320622461,0.004171683106778237,0.24272004235678687,186.997990354623,68.16710470994593,198.2164750586467,170,0.8927674,0.81316984,99516,0.96985304,0.8339824,2539,0.9297442,0.8288966,2823,0.96007776,0.81727654,245,0.90854716,0.8226251,2509,250.53565730514808,193.57205865458542,0.16540454364288562,0.5412514946193703,0.2670386608210442,0.02630530091669988,0.0,0.0,datasets\images\row-2-column-3 (5).jpg
0.0004363404338863257,0.01955973299303033,0.0046181407676450376,0.005570825561990772,0.17336310984588202,197.36552321586336,71.16605683094052,167.7574461194369,494,0.82695735,0.8140054,120272,0.9633886,0.8330872,3346,0.93016684,0.829264,4629,0.94215506,0.8261206,1001,0.90237117,0.81841695,784,171.1275576435922,89.08951634789744,0.21428571428571427,0.43239795918367346,0.26658163265306123,0.08673469387755102,0.0,0.0,datasets\images\row-2-column-3 (6).jpg
8.665985550609356e-06,0.2838037291104138,0.012584835437495438,0.014010162008319347,0.36085437495438955,201.349828504707,63.229720096146124,181.06552862015673,203,0.8292176,0.8120795,103317,0.9662356,0.8333513,3485,0.9276264,0.8289308,3697,0.93199927,0.82237005,168,0.8836472,0.82154065,1664,186.64391603586677,115.44690515419168,0.09735576923076923,0.35697115384615385,0.5018028846153846,0.043870192307692304,0.0,0.0,datasets\images\row-2-column-3.jpg
0.006587392903327497,0.16163120649617096,0.0175091168263695,0.017974675172125597,0.3620669588002338,210.2637242004873,66.07445136315445,164.0466306963993,309,0.82249475,0.81003183,156189,0.9771661,0.8347341,3683,0.94214755,0.8284742,11208,0.88785887,0.8284754,257,0.8929818,0.81419015,484,200.45652517782398,184.20716784964188,0.4194214876033058,0.29545454545454547,0.13429752066115702,0.15082644628099173,0.0,0.0,datasets\images\row-3-column-1 (1).jpg
0.00421141989219816,0.01751564730253052,0.013560165050333648,0.013781222693379006,0.35732699634756604,213.27052110262466,67.95350341126132,169.7983834907498,446,0.8266731,0.81263,168241,0.9777299,0.83565533,3706,0.93297184,0.82505363,11120,0.93541765,0.8283537,419,0.87381524,0.8145873,276,183.02635242813588,157.2565036494205,0.4927536231884058,0.19927536231884058,0.2210144927536232,0.08695652173913043,0.0,0.0,datasets\images\row-3-column-1 (2).jpg
0.002373978812657378,0.2484618866717914,0.012413195009253312,0.01263395458952196,0.2687508539910079,207.0836427840432,65.39633398705645,149.45817637389902,2387,0.8246383,0.8090566,155547,0.9745391,0.8340556,6403,0.9452089,0.8237878,9626,0.92247623,0.830844,1065,0.9032004,0.8186596,334,243.92072384463066,270.60018831522865,0.6197604790419161,0.1497005988023952,0.10778443113772455,0.12275449101796407,0.0,0.0,datasets\images\row-3-column-1 (3).jpg
0.00040141932083427454,0.04814490625705896,0.02075662600707778,0.020972159475943077,0.42142252089451093,190.17417363150366,69.42487124013991,178.93786938305462,247,0.82826895,0.8132642,102666,0.9755398,0.8337997,1603,0.8943538,0.82011783,5445,0.940418,0.82409096,554,0.9017924,0.81984425,1200,182.54303977190244,90.22842935664443,0.11,0.5,0.3441666666666667,0.04583333333333333,0.0,0.0,datasets\images\row-3-column-1 (4).jpg
7.3711998009776056e-06,0.057332731352016254,0.015261147787949009,0.01544082078309784,0.37232851594713007,213.549295359369,66.92315056831613,171.61952049388924,398,0.8306015,0.8151216,148278,0.9720352,0.8358837,3618,0.93906295,0.8280184,7003,0.9498122,0.82556427,792,0.90031844,0.8206272,455,187.68166259236162,175.42591845912128,0.25934065934065936,0.33406593406593404,0.33186813186813185,0.07472527472527472,0.0,0.0,datasets\images\row-3-column-1 (5).jpg
0.001817512515951703,0.019513104937665653,0.0038666928438205557,0.005281731618729754,0.20789339354078729,205.39308383233532,67.29922692721387,150.20498706913665,580,0.8249247,0.81130445,125924,0.97566265,0.83219784,2705,0.93119866,0.8196185,6864,0.9437065,0.8286313,708,0.9143372,0.8173361,529,174.20499546255675,144.21147793690008,0.32325141776937616,0.2722117202268431,0.2722117202268431,0.1323251417769376,0.0,0.0,datasets\images\row-3-column-1 (6).jpg
0.00015406353981494144,0.036491180090250236,0.010979989972195634,0.01194812890286704,0.29484616436482974,203.6658439308993,57.99424211795773,159.86344781048484,58,0.81438994,0.8047192,57346,0.95455575,0.83299565,1442,0.9238276,0.8302826,8983,0.91472083,0.8264768,100,0.9167714,0.82075506,1996,487.9572777678765,404.4295943384587,0.10420841683366733,0.8486973947895792,0.03006012024048096,0.017034068136272545,0.0,0.0,datasets\images\row-3-column-1.jpg
0.0004858515062684287,0.14501336950037125,0.007328546351177932,0.008074062310884877,0.2544814651083938,210.55956273364436,61.97953156845067,150.97593771265292,603,0.82852983,0.8127282,165292,0.97492135,0.8346744,4853,0.9652537,0.82865024,11912,0.942669,0.8301035,561,0.8968616,0.8144522,416,188.87341573287992,170.6850130936496,0.47836538461538464,0.21153846153846154,0.11057692307692307,0.19951923076923078,0.0,0.0,datasets\images\row-3-column-2 (1).jpg
0.002521823208921578,0.037964959739551926,0.011258802163399296,0.011662130915714702,0.3714245879347214,211.82730648820615,66.79298179853575,170.96172756370837,384,0.82274556,0.81209326,157921,0.9800714,0.83553576,3498,0.93289375,0.8270574,11504,0.9450497,0.827097,368,0.8897207,0.8159057,313,190.80781645680307,156.6302707516276,0.48242811501597443,0.30670926517571884,0.16293929712460065,0.04792332268370607,0.0,0.0,datasets\images\row-3-column-2 (2).jpg
0.00022417311745741175,0.3548790674398314,0.008413933335937835,0.00879856231547576,0.2538518708688429,198.98732631234293,67.50636914315473,175.30918635307665,1253,0.82158387,0.807817,146699,0.9669264,0.83386433,6452,0.92932063,0.8278126,8421,0.9216144,0.831615,845,0.94228226,0.8200395,420,216.92509782375515,249.1565142652725,0.5571428571428572,0.25476190476190474,0.10238095238095238,0.08571428571428572,0.0,0.0,datasets\images\row-3-column-2 (3).jpg
2.8726971329540745e-05,0.03183372263873714,0.006229985306860566,0.006477225633877105,0.17379205440229062,214.71038268093284,58.51250098957715,125.4780491552484,782,0.8297355,0.8152327,173367,0.9729412,0.8351574,5517,0.9362179,0.825621,9130,0.9423491,0.8249291,1220,0.90531975,0.81793797,405,172.33737448318877,128.12919684691786,0.4419753086419753,0.1580246913580247,0.2765432098765432,0.12345679012345678,0.0,0.0,datasets\images\row-3-column-2 (4).jpg
3.4552499067082525e-05,0.1873666849410995,0.005663845647076168,0.006004763637871381,0.30377589709805075,199.0793412911578,66.82392441971551,188.5633045294781,134,0.828071,0.8138688,118642,0.9684563,0.8345169,2708,0.93557614,0.83408636,5955,0.94456774,0.82504034,643,0.92564034,0.8225498,1288,205.4869630319441,128.8930268545763,0.3136645962732919,0.48680124223602483,0.18090062111801242,0.018633540372670808,0.0,0.0,datasets\images\row-3-column-2 (5).jpg
0.001749779130264062,0.05670511436144105,0.002923333660547757,0.0038460783351330127,0.18765878079905762,197.60769755570826,66.73453019766065,151.41450871519848,565,0.82557946,0.8114265,112762,0.9613793,0.830713,3131,0.94346267,0.81819814,7342,0.94636875,0.82822794,701,0.8944339,0.8193201,704,183.43746350575066,113.34934231406436,0.26988636363636365,0.4346590909090909,0.2215909090909091,0.07386363636363637,0.0,0.0,datasets\images\row-3-column-2 (6).jpg
0.0009993418190845137,0.037984554384190905,0.008843309670704572,0.010180168485204593,0.30141861900434763,194.14401499468218,59.99561433082142,182.5918884764163,24,0.806534,0.8026517,45180,0.95061433,0.8301383,752,0.9027409,0.8241083,8375,0.9057659,0.8218239,76,0.88009095,0.8157026,2492,363.6417278044107,307.76071171842653,0.14446227929373998,0.7672552166934189,0.054975922953451044,0.03330658105939005,0.0,0.0,datasets\images\row-3-column-2.jpg
0.001871252502268738,0.2958953988318952,0.01106044656665752,0.011116708691467527,0.24430260089924913,215.20304184828382,58.46750122449999,129.97845486113246,1009,0.8260685,0.81082356,185099,0.97716355,0.83488446,6752,0.936302,0.8287618,13499,0.9457578,0.82731456,608,0.89965206,0.8135006,320,223.17613217488687,204.355507394485,0.534375,0.08125,0.06875,0.315625,0.0,0.0,datasets\images\row-3-column-3 (1).jpg
0.0,0.091894749382692,0.008635290674946061,0.008675153528609978,0.27558051413115514,214.33978507580056,65.79667295166456,154.71649731077338,564,0.8263664,0.8124346,170665,0.9714985,0.835418,4645,0.9354078,0.8281377,13879,0.9475148,0.8284958,507,0.9029319,0.81748104,272,181.693150466331,166.6753619450144,0.6397058823529411,0.12867647058823528,0.15808823529411764,0.07352941176470588,0.0,0.0,datasets\images\row-3-column-3 (2).jpg
